2host1,1.0,0.4
Switch: 2edge2,1.0,0.0
Switch: 2core1,1.0,0.4
2host3,1.0,0.0
2host2,1.0,0.0
Switch: 2edge1,1.0,0.4
2host4,1.0,0.0
1host4,1.0,0.0
1host2,1.0,0.59
1host3,1.0,0.0
Switch: 1edge1,1.0,0.99
Switch: 1edge2,1.0,0.0
1host1,1.0,0.4
Switch: 1core1,1.0,0.99
3host3,1.0,0.0
Switch: 3edge2,1.0,0.0
Switch: 3core1,1.0,0.0
3host1,1.0,0.0
3host4,1.0,0.0
3host2,1.0,0.0
Switch: 3edge1,1.0,0.0
Switch: gw3,1.0,0.0
Switch: gw2,1.0,0.8
Switch: gw1,1.0,1.6
2host1,2.0,0.0
Switch: 2edge2,2.0,0.0
Switch: 2core1,2.0,0.0
2host3,2.0,0.0
2host2,2.0,0.0
Switch: 2edge1,2.0,0.0
2host4,2.0,0.0
1host4,2.0,0.0
1host2,2.0,0.31
1host3,2.0,0.0
Switch: 1edge1,2.0,0.31
Switch: 1edge2,2.0,0.0
1host1,2.0,0.0
Switch: 1core1,2.0,0.31
3host3,2.0,0.0
Switch: 3edge2,2.0,0.0
Switch: 3core1,2.0,0.0
3host1,2.0,0.0
3host4,2.0,0.0
3host2,2.0,0.0
Switch: 3edge1,2.0,0.0
Switch: gw3,2.0,0.0
Switch: gw2,2.0,0.0
Switch: gw1,2.0,0.8
2host1,3.0,0.4
Switch: 2edge2,3.0,0.0
Switch: 2core1,3.0,0.4
2host3,3.0,0.0
2host2,3.0,0.0
Switch: 2edge1,3.0,0.4
2host4,3.0,0.0
1host4,3.0,0.0
1host2,3.0,0.8
1host3,3.0,0.0
Switch: 1edge1,3.0,0.8
Switch: 1edge2,3.0,0.0
1host1,3.0,0.0
Switch: 1core1,3.0,0.8
3host3,3.0,0.0
Switch: 3edge2,3.0,0.0
Switch: 3core1,3.0,0.0
3host1,3.0,0.0
3host4,3.0,0.0
3host2,3.0,0.0
Switch: 3edge1,3.0,0.0
Switch: gw3,3.0,0.0
Switch: gw2,3.0,0.8
Switch: gw1,3.0,1.6
2host1,4.0,0.0
Switch: 2edge2,4.0,0.0
Switch: 2core1,4.0,0.0
2host3,4.0,0.0
2host2,4.0,0.0
Switch: 2edge1,4.0,0.0
2host4,4.0,0.0
1host4,4.0,0.0
1host2,4.0,0.0
1host3,4.0,0.0
Switch: 1edge1,4.0,0.0
Switch: 1edge2,4.0,0.0
1host1,4.0,0.0
Switch: 1core1,4.0,0.0
3host3,4.0,0.0
Switch: 3edge2,4.0,0.0
Switch: 3core1,4.0,0.0
3host1,4.0,0.0
3host4,4.0,0.0
3host2,4.0,0.0
Switch: 3edge1,4.0,0.0
Switch: gw3,4.0,0.0
Switch: gw2,4.0,0.0
Switch: gw1,4.0,0.0
2host1,5.0,0.0
Switch: 2edge2,5.0,0.0
Switch: 2core1,5.0,0.0
2host3,5.0,0.0
2host2,5.0,0.0
Switch: 2edge1,5.0,0.0
2host4,5.0,0.0
1host4,5.0,0.0
1host2,5.0,0.4
1host3,5.0,0.0
Switch: 1edge1,5.0,0.4
Switch: 1edge2,5.0,0.0
1host1,5.0,0.0
Switch: 1core1,5.0,0.4
3host3,5.0,0.0
Switch: 3edge2,5.0,0.0
Switch: 3core1,5.0,0.0
3host1,5.0,0.0
3host4,5.0,0.0
3host2,5.0,0.0
Switch: 3edge1,5.0,0.0
Switch: gw3,5.0,0.0
Switch: gw2,5.0,0.0
Switch: gw1,5.0,0.8
2host1,6.846336,0.0
Switch: 2edge2,6.846336,0.0
Switch: 2core1,6.846336,0.0
2host3,6.846336,0.0
2host2,6.846336,0.0
Switch: 2edge1,6.846336,0.0
2host4,6.846336,0.0
1host4,6.846336,0.0
1host2,6.846336,0.0
1host3,6.846336,0.0
Switch: 1edge1,6.846336,0.0
Switch: 1edge2,6.846336,0.0
1host1,6.846336,0.0
Switch: 1core1,6.846336,0.0
3host3,6.846336,0.0
Switch: 3edge2,6.846336,0.0
Switch: 3core1,6.846336,0.0
3host1,6.846336,0.0
3host4,6.846336,0.0
3host2,6.846336,0.0
Switch: 3edge1,6.846336,0.0
Switch: gw3,6.846336,0.0
Switch: gw2,6.846336,0.0
Switch: gw1,6.846336,0.0
2host1,7.846336,0.0
Switch: 2edge2,7.846336,0.0
Switch: 2core1,7.846336,0.0
2host3,7.846336,0.0
2host2,7.846336,0.0
Switch: 2edge1,7.846336,0.0
2host4,7.846336,0.0
1host4,7.846336,0.0
1host2,7.846336,0.0
1host3,7.846336,0.0
Switch: 1edge1,7.846336,0.0
Switch: 1edge2,7.846336,0.0
1host1,7.846336,0.0
Switch: 1core1,7.846336,0.0
3host3,7.846336,0.0
Switch: 3edge2,7.846336,0.0
Switch: 3core1,7.846336,0.0
3host1,7.846336,0.0
3host4,7.846336,0.0
3host2,7.846336,0.0
Switch: 3edge1,7.846336,0.0
Switch: gw3,7.846336,0.0
Switch: gw2,7.846336,0.0
Switch: gw1,7.846336,0.0
2host1,8.846336,0.0
Switch: 2edge2,8.846336,0.0
Switch: 2core1,8.846336,0.0
2host3,8.846336,0.0
2host2,8.846336,0.0
Switch: 2edge1,8.846336,0.0
2host4,8.846336,0.0
1host4,8.846336,0.0
1host2,8.846336,0.0
1host3,8.846336,0.0
Switch: 1edge1,8.846336,0.0
Switch: 1edge2,8.846336,0.0
1host1,8.846336,0.0
Switch: 1core1,8.846336,0.0
3host3,8.846336,0.0
Switch: 3edge2,8.846336,0.0
Switch: 3core1,8.846336,0.0
3host1,8.846336,0.0
3host4,8.846336,0.0
3host2,8.846336,0.0
Switch: 3edge1,8.846336,0.0
Switch: gw3,8.846336,0.0
Switch: gw2,8.846336,0.0
Switch: gw1,8.846336,0.0
2host1,9.846336,0.0
Switch: 2edge2,9.846336,0.0
Switch: 2core1,9.846336,0.0
2host3,9.846336,0.0
2host2,9.846336,0.0
Switch: 2edge1,9.846336,0.0
2host4,9.846336,0.0
1host4,9.846336,0.0
1host2,9.846336,0.0
1host3,9.846336,0.0
Switch: 1edge1,9.846336,0.0
Switch: 1edge2,9.846336,0.0
1host1,9.846336,0.0
Switch: 1core1,9.846336,0.0
3host3,9.846336,0.0
Switch: 3edge2,9.846336,0.0
Switch: 3core1,9.846336,0.0
3host1,9.846336,0.0
3host4,9.846336,0.0
3host2,9.846336,0.0
Switch: 3edge1,9.846336,0.0
Switch: gw3,9.846336,0.0
Switch: gw2,9.846336,0.0
Switch: gw1,9.846336,0.0
2host3,1.0,0.0
2host1,1.0,0.4
Switch: 2edge1,1.0,0.4
2host4,1.0,0.0
Switch: 2core1,1.0,0.4
Switch: 2edge2,1.0,0.0
2host2,1.0,0.0
1host3,1.0,0.0
Switch: 1edge2,1.0,0.0
1host2,1.0,0.59
Switch: 1core1,1.0,0.99
Switch: 1edge1,1.0,0.99
1host1,1.0,0.4
1host4,1.0,0.0
3host1,1.0,0.0
Switch: 3edge1,1.0,0.0
3host4,1.0,0.0
3host2,1.0,0.0
Switch: 3edge2,1.0,0.0
Switch: 3core1,1.0,0.0
3host3,1.0,0.0
Switch: gw3,1.0,0.0
Switch: gw1,1.0,1.6
Switch: gw2,1.0,0.8
2host3,2.0,0.0
2host1,2.0,0.0
Switch: 2edge1,2.0,0.0
2host4,2.0,0.0
Switch: 2core1,2.0,0.0
Switch: 2edge2,2.0,0.0
2host2,2.0,0.0
1host3,2.0,0.0
Switch: 1edge2,2.0,0.0
1host2,2.0,0.31
Switch: 1core1,2.0,0.31
Switch: 1edge1,2.0,0.31
1host1,2.0,0.0
1host4,2.0,0.0
3host1,2.0,0.0
Switch: 3edge1,2.0,0.0
3host4,2.0,0.0
3host2,2.0,0.0
Switch: 3edge2,2.0,0.0
Switch: 3core1,2.0,0.0
3host3,2.0,0.0
Switch: gw3,2.0,0.0
Switch: gw1,2.0,0.8
Switch: gw2,2.0,0.0
2host3,3.0,0.0
2host1,3.0,0.4
Switch: 2edge1,3.0,0.4
2host4,3.0,0.0
Switch: 2core1,3.0,0.4
Switch: 2edge2,3.0,0.0
2host2,3.0,0.0
1host3,3.0,0.0
Switch: 1edge2,3.0,0.0
1host2,3.0,0.8
Switch: 1core1,3.0,0.8
Switch: 1edge1,3.0,0.8
1host1,3.0,0.0
1host4,3.0,0.0
3host1,3.0,0.0
Switch: 3edge1,3.0,0.0
3host4,3.0,0.0
3host2,3.0,0.0
Switch: 3edge2,3.0,0.0
Switch: 3core1,3.0,0.0
3host3,3.0,0.0
Switch: gw3,3.0,0.0
Switch: gw1,3.0,1.6
Switch: gw2,3.0,0.8
2host3,4.0,0.0
2host1,4.0,0.0
Switch: 2edge1,4.0,0.0
2host4,4.0,0.0
Switch: 2core1,4.0,0.0
Switch: 2edge2,4.0,0.0
2host2,4.0,0.0
1host3,4.0,0.0
Switch: 1edge2,4.0,0.0
1host2,4.0,0.0
Switch: 1core1,4.0,0.0
Switch: 1edge1,4.0,0.0
1host1,4.0,0.0
1host4,4.0,0.0
3host1,4.0,0.0
Switch: 3edge1,4.0,0.0
3host4,4.0,0.0
3host2,4.0,0.0
Switch: 3edge2,4.0,0.0
Switch: 3core1,4.0,0.0
3host3,4.0,0.0
Switch: gw3,4.0,0.0
Switch: gw1,4.0,0.0
Switch: gw2,4.0,0.0
2host3,5.0,0.0
2host1,5.0,0.0
Switch: 2edge1,5.0,0.0
2host4,5.0,0.0
Switch: 2core1,5.0,0.0
Switch: 2edge2,5.0,0.0
2host2,5.0,0.0
1host3,5.0,0.0
Switch: 1edge2,5.0,0.0
1host2,5.0,0.4
Switch: 1core1,5.0,0.4
Switch: 1edge1,5.0,0.4
1host1,5.0,0.0
1host4,5.0,0.0
3host1,5.0,0.0
Switch: 3edge1,5.0,0.0
3host4,5.0,0.0
3host2,5.0,0.0
Switch: 3edge2,5.0,0.0
Switch: 3core1,5.0,0.0
3host3,5.0,0.0
Switch: gw3,5.0,0.0
Switch: gw1,5.0,0.8
Switch: gw2,5.0,0.0
2host3,6.846336,0.0
2host1,6.846336,0.0
Switch: 2edge1,6.846336,0.0
2host4,6.846336,0.0
Switch: 2core1,6.846336,0.0
Switch: 2edge2,6.846336,0.0
2host2,6.846336,0.0
1host3,6.846336,0.0
Switch: 1edge2,6.846336,0.0
1host2,6.846336,0.0
Switch: 1core1,6.846336,0.0
Switch: 1edge1,6.846336,0.0
1host1,6.846336,0.0
1host4,6.846336,0.0
3host1,6.846336,0.0
Switch: 3edge1,6.846336,0.0
3host4,6.846336,0.0
3host2,6.846336,0.0
Switch: 3edge2,6.846336,0.0
Switch: 3core1,6.846336,0.0
3host3,6.846336,0.0
Switch: gw3,6.846336,0.0
Switch: gw1,6.846336,0.0
Switch: gw2,6.846336,0.0
2host3,7.846336,0.0
2host1,7.846336,0.0
Switch: 2edge1,7.846336,0.0
2host4,7.846336,0.0
Switch: 2core1,7.846336,0.0
Switch: 2edge2,7.846336,0.0
2host2,7.846336,0.0
1host3,7.846336,0.0
Switch: 1edge2,7.846336,0.0
1host2,7.846336,0.0
Switch: 1core1,7.846336,0.0
Switch: 1edge1,7.846336,0.0
1host1,7.846336,0.0
1host4,7.846336,0.0
3host1,7.846336,0.0
Switch: 3edge1,7.846336,0.0
3host4,7.846336,0.0
3host2,7.846336,0.0
Switch: 3edge2,7.846336,0.0
Switch: 3core1,7.846336,0.0
3host3,7.846336,0.0
Switch: gw3,7.846336,0.0
Switch: gw1,7.846336,0.0
Switch: gw2,7.846336,0.0
2host3,8.846336,0.0
2host1,8.846336,0.0
Switch: 2edge1,8.846336,0.0
2host4,8.846336,0.0
Switch: 2core1,8.846336,0.0
Switch: 2edge2,8.846336,0.0
2host2,8.846336,0.0
1host3,8.846336,0.0
Switch: 1edge2,8.846336,0.0
1host2,8.846336,0.0
Switch: 1core1,8.846336,0.0
Switch: 1edge1,8.846336,0.0
1host1,8.846336,0.0
1host4,8.846336,0.0
3host1,8.846336,0.0
Switch: 3edge1,8.846336,0.0
3host4,8.846336,0.0
3host2,8.846336,0.0
Switch: 3edge2,8.846336,0.0
Switch: 3core1,8.846336,0.0
3host3,8.846336,0.0
Switch: gw3,8.846336,0.0
Switch: gw1,8.846336,0.0
Switch: gw2,8.846336,0.0
2host3,9.846336,0.0
2host1,9.846336,0.0
Switch: 2edge1,9.846336,0.0
2host4,9.846336,0.0
Switch: 2core1,9.846336,0.0
Switch: 2edge2,9.846336,0.0
2host2,9.846336,0.0
1host3,9.846336,0.0
Switch: 1edge2,9.846336,0.0
1host2,9.846336,0.0
Switch: 1core1,9.846336,0.0
Switch: 1edge1,9.846336,0.0
1host1,9.846336,0.0
1host4,9.846336,0.0
3host1,9.846336,0.0
Switch: 3edge1,9.846336,0.0
3host4,9.846336,0.0
3host2,9.846336,0.0
Switch: 3edge2,9.846336,0.0
Switch: 3core1,9.846336,0.0
3host3,9.846336,0.0
Switch: gw3,9.846336,0.0
Switch: gw1,9.846336,0.0
Switch: gw2,9.846336,0.0
2host2,1.0,0.0
Switch: 2edge2,1.0,0.0
Switch: 2edge1,1.0,0.4
2host3,1.0,0.0
Switch: 2core1,1.0,0.4
2host1,1.0,0.4
2host4,1.0,0.0
1host3,1.0,0.0
Switch: 1edge2,1.0,0.0
1host4,1.0,0.0
1host2,1.0,0.59
Switch: 1core1,1.0,0.99
Switch: 1edge1,1.0,0.99
1host1,1.0,0.4
Switch: 3core1,1.0,0.0
3host1,1.0,0.0
Switch: 3edge1,1.0,0.0
3host2,1.0,0.0
Switch: 3edge2,1.0,0.0
3host4,1.0,0.0
3host3,1.0,0.0
Switch: gw1,1.0,1.6
Switch: gw3,1.0,0.0
Switch: gw2,1.0,0.8
2host2,2.0,0.0
Switch: 2edge2,2.0,0.0
Switch: 2edge1,2.0,0.0
2host3,2.0,0.0
Switch: 2core1,2.0,0.0
2host1,2.0,0.0
2host4,2.0,0.0
1host3,2.0,0.0
Switch: 1edge2,2.0,0.0
1host4,2.0,0.0
1host2,2.0,0.31
Switch: 1core1,2.0,0.31
Switch: 1edge1,2.0,0.31
1host1,2.0,0.0
Switch: 3core1,2.0,0.0
3host1,2.0,0.0
Switch: 3edge1,2.0,0.0
3host2,2.0,0.0
Switch: 3edge2,2.0,0.0
3host4,2.0,0.0
3host3,2.0,0.0
Switch: gw1,2.0,0.8
Switch: gw3,2.0,0.0
Switch: gw2,2.0,0.0
2host2,3.0,0.0
Switch: 2edge2,3.0,0.0
Switch: 2edge1,3.0,0.4
2host3,3.0,0.0
Switch: 2core1,3.0,0.4
2host1,3.0,0.4
2host4,3.0,0.0
1host3,3.0,0.0
Switch: 1edge2,3.0,0.0
1host4,3.0,0.0
1host2,3.0,0.8
Switch: 1core1,3.0,0.8
Switch: 1edge1,3.0,0.8
1host1,3.0,0.0
Switch: 3core1,3.0,0.0
3host1,3.0,0.0
Switch: 3edge1,3.0,0.0
3host2,3.0,0.0
Switch: 3edge2,3.0,0.0
3host4,3.0,0.0
3host3,3.0,0.0
Switch: gw1,3.0,1.6
Switch: gw3,3.0,0.0
Switch: gw2,3.0,0.8
2host2,4.0,0.0
Switch: 2edge2,4.0,0.0
Switch: 2edge1,4.0,0.0
2host3,4.0,0.0
Switch: 2core1,4.0,0.0
2host1,4.0,0.0
2host4,4.0,0.0
1host3,4.0,0.0
Switch: 1edge2,4.0,0.0
1host4,4.0,0.0
1host2,4.0,0.0
Switch: 1core1,4.0,0.0
Switch: 1edge1,4.0,0.0
1host1,4.0,0.0
Switch: 3core1,4.0,0.0
3host1,4.0,0.0
Switch: 3edge1,4.0,0.0
3host2,4.0,0.0
Switch: 3edge2,4.0,0.0
3host4,4.0,0.0
3host3,4.0,0.0
Switch: gw1,4.0,0.0
Switch: gw3,4.0,0.0
Switch: gw2,4.0,0.0
2host2,5.0,0.0
Switch: 2edge2,5.0,0.0
Switch: 2edge1,5.0,0.0
2host3,5.0,0.0
Switch: 2core1,5.0,0.0
2host1,5.0,0.0
2host4,5.0,0.0
1host3,5.0,0.0
Switch: 1edge2,5.0,0.0
1host4,5.0,0.0
1host2,5.0,0.4
Switch: 1core1,5.0,0.4
Switch: 1edge1,5.0,0.4
1host1,5.0,0.0
Switch: 3core1,5.0,0.0
3host1,5.0,0.0
Switch: 3edge1,5.0,0.0
3host2,5.0,0.0
Switch: 3edge2,5.0,0.0
3host4,5.0,0.0
3host3,5.0,0.0
Switch: gw1,5.0,0.8
Switch: gw3,5.0,0.0
Switch: gw2,5.0,0.0
2host2,6.846336,0.0
Switch: 2edge2,6.846336,0.0
Switch: 2edge1,6.846336,0.0
2host3,6.846336,0.0
Switch: 2core1,6.846336,0.0
2host1,6.846336,0.0
2host4,6.846336,0.0
1host3,6.846336,0.0
Switch: 1edge2,6.846336,0.0
1host4,6.846336,0.0
1host2,6.846336,0.0
Switch: 1core1,6.846336,0.0
Switch: 1edge1,6.846336,0.0
1host1,6.846336,0.0
Switch: 3core1,6.846336,0.0
3host1,6.846336,0.0
Switch: 3edge1,6.846336,0.0
3host2,6.846336,0.0
Switch: 3edge2,6.846336,0.0
3host4,6.846336,0.0
3host3,6.846336,0.0
Switch: gw1,6.846336,0.0
Switch: gw3,6.846336,0.0
Switch: gw2,6.846336,0.0
2host2,7.846336,0.0
Switch: 2edge2,7.846336,0.0
Switch: 2edge1,7.846336,0.0
2host3,7.846336,0.0
Switch: 2core1,7.846336,0.0
2host1,7.846336,0.0
2host4,7.846336,0.0
1host3,7.846336,0.0
Switch: 1edge2,7.846336,0.0
1host4,7.846336,0.0
1host2,7.846336,0.0
Switch: 1core1,7.846336,0.0
Switch: 1edge1,7.846336,0.0
1host1,7.846336,0.0
Switch: 3core1,7.846336,0.0
3host1,7.846336,0.0
Switch: 3edge1,7.846336,0.0
3host2,7.846336,0.0
Switch: 3edge2,7.846336,0.0
3host4,7.846336,0.0
3host3,7.846336,0.0
Switch: gw1,7.846336,0.0
Switch: gw3,7.846336,0.0
Switch: gw2,7.846336,0.0
2host2,8.846336,0.0
Switch: 2edge2,8.846336,0.0
Switch: 2edge1,8.846336,0.0
2host3,8.846336,0.0
Switch: 2core1,8.846336,0.0
2host1,8.846336,0.0
2host4,8.846336,0.0
1host3,8.846336,0.0
Switch: 1edge2,8.846336,0.0
1host4,8.846336,0.0
1host2,8.846336,0.0
Switch: 1core1,8.846336,0.0
Switch: 1edge1,8.846336,0.0
1host1,8.846336,0.0
Switch: 3core1,8.846336,0.0
3host1,8.846336,0.0
Switch: 3edge1,8.846336,0.0
3host2,8.846336,0.0
Switch: 3edge2,8.846336,0.0
3host4,8.846336,0.0
3host3,8.846336,0.0
Switch: gw1,8.846336,0.0
Switch: gw3,8.846336,0.0
Switch: gw2,8.846336,0.0
2host2,9.846336,0.0
Switch: 2edge2,9.846336,0.0
Switch: 2edge1,9.846336,0.0
2host3,9.846336,0.0
Switch: 2core1,9.846336,0.0
2host1,9.846336,0.0
2host4,9.846336,0.0
1host3,9.846336,0.0
Switch: 1edge2,9.846336,0.0
1host4,9.846336,0.0
1host2,9.846336,0.0
Switch: 1core1,9.846336,0.0
Switch: 1edge1,9.846336,0.0
1host1,9.846336,0.0
Switch: 3core1,9.846336,0.0
3host1,9.846336,0.0
Switch: 3edge1,9.846336,0.0
3host2,9.846336,0.0
Switch: 3edge2,9.846336,0.0
3host4,9.846336,0.0
3host3,9.846336,0.0
Switch: gw1,9.846336,0.0
Switch: gw3,9.846336,0.0
Switch: gw2,9.846336,0.0
2host3,1.0,0.0
Switch: 2core1,1.0,0.4
2host2,1.0,0.0
Switch: 2edge2,1.0,0.0
2host1,1.0,0.4
2host4,1.0,0.0
Switch: 2edge1,1.0,0.4
1host1,1.0,0.4
Switch: 1edge2,1.0,0.0
Switch: 1core1,1.0,0.99
1host3,1.0,0.0
1host2,1.0,0.59
Switch: 1edge1,1.0,0.99
1host4,1.0,0.0
Switch: 3edge1,1.0,0.0
3host4,1.0,0.0
Switch: 3edge2,1.0,0.0
3host2,1.0,0.0
3host3,1.0,0.0
3host1,1.0,0.0
Switch: 3core1,1.0,0.0
Switch: gw2,1.0,0.8
Switch: gw3,1.0,0.0
Switch: gw1,1.0,1.6
2host3,2.0,0.0
Switch: 2core1,2.0,0.0
2host2,2.0,0.0
Switch: 2edge2,2.0,0.0
2host1,2.0,0.0
2host4,2.0,0.0
Switch: 2edge1,2.0,0.0
1host1,2.0,0.0
Switch: 1edge2,2.0,0.0
Switch: 1core1,2.0,0.31
1host3,2.0,0.0
1host2,2.0,0.31
Switch: 1edge1,2.0,0.31
1host4,2.0,0.0
Switch: 3edge1,2.0,0.0
3host4,2.0,0.0
Switch: 3edge2,2.0,0.0
3host2,2.0,0.0
3host3,2.0,0.0
3host1,2.0,0.0
Switch: 3core1,2.0,0.0
Switch: gw2,2.0,0.0
Switch: gw3,2.0,0.0
Switch: gw1,2.0,0.8
2host3,3.0,0.0
Switch: 2core1,3.0,0.4
2host2,3.0,0.0
Switch: 2edge2,3.0,0.0
2host1,3.0,0.4
2host4,3.0,0.0
Switch: 2edge1,3.0,0.4
1host1,3.0,0.0
Switch: 1edge2,3.0,0.0
Switch: 1core1,3.0,0.8
1host3,3.0,0.0
1host2,3.0,0.8
Switch: 1edge1,3.0,0.8
1host4,3.0,0.0
Switch: 3edge1,3.0,0.0
3host4,3.0,0.0
Switch: 3edge2,3.0,0.0
3host2,3.0,0.0
3host3,3.0,0.0
3host1,3.0,0.0
Switch: 3core1,3.0,0.0
Switch: gw2,3.0,0.8
Switch: gw3,3.0,0.0
Switch: gw1,3.0,1.6
2host3,4.0,0.0
Switch: 2core1,4.0,0.0
2host2,4.0,0.0
Switch: 2edge2,4.0,0.0
2host1,4.0,0.0
2host4,4.0,0.0
Switch: 2edge1,4.0,0.0
1host1,4.0,0.0
Switch: 1edge2,4.0,0.0
Switch: 1core1,4.0,0.0
1host3,4.0,0.0
1host2,4.0,0.0
Switch: 1edge1,4.0,0.0
1host4,4.0,0.0
Switch: 3edge1,4.0,0.0
3host4,4.0,0.0
Switch: 3edge2,4.0,0.0
3host2,4.0,0.0
3host3,4.0,0.0
3host1,4.0,0.0
Switch: 3core1,4.0,0.0
Switch: gw2,4.0,0.0
Switch: gw3,4.0,0.0
Switch: gw1,4.0,0.0
2host3,5.0,0.0
Switch: 2core1,5.0,0.0
2host2,5.0,0.0
Switch: 2edge2,5.0,0.0
2host1,5.0,0.0
2host4,5.0,0.0
Switch: 2edge1,5.0,0.0
1host1,5.0,0.0
Switch: 1edge2,5.0,0.0
Switch: 1core1,5.0,0.4
1host3,5.0,0.0
1host2,5.0,0.4
Switch: 1edge1,5.0,0.4
1host4,5.0,0.0
Switch: 3edge1,5.0,0.0
3host4,5.0,0.0
Switch: 3edge2,5.0,0.0
3host2,5.0,0.0
3host3,5.0,0.0
3host1,5.0,0.0
Switch: 3core1,5.0,0.0
Switch: gw2,5.0,0.0
Switch: gw3,5.0,0.0
Switch: gw1,5.0,0.8
2host3,6.846336,0.0
Switch: 2core1,6.846336,0.0
2host2,6.846336,0.0
Switch: 2edge2,6.846336,0.0
2host1,6.846336,0.0
2host4,6.846336,0.0
Switch: 2edge1,6.846336,0.0
1host1,6.846336,0.0
Switch: 1edge2,6.846336,0.0
Switch: 1core1,6.846336,0.0
1host3,6.846336,0.0
1host2,6.846336,0.0
Switch: 1edge1,6.846336,0.0
1host4,6.846336,0.0
Switch: 3edge1,6.846336,0.0
3host4,6.846336,0.0
Switch: 3edge2,6.846336,0.0
3host2,6.846336,0.0
3host3,6.846336,0.0
3host1,6.846336,0.0
Switch: 3core1,6.846336,0.0
Switch: gw2,6.846336,0.0
Switch: gw3,6.846336,0.0
Switch: gw1,6.846336,0.0
2host3,7.846336,0.0
Switch: 2core1,7.846336,0.0
2host2,7.846336,0.0
Switch: 2edge2,7.846336,0.0
2host1,7.846336,0.0
2host4,7.846336,0.0
Switch: 2edge1,7.846336,0.0
1host1,7.846336,0.0
Switch: 1edge2,7.846336,0.0
Switch: 1core1,7.846336,0.0
1host3,7.846336,0.0
1host2,7.846336,0.0
Switch: 1edge1,7.846336,0.0
1host4,7.846336,0.0
Switch: 3edge1,7.846336,0.0
3host4,7.846336,0.0
Switch: 3edge2,7.846336,0.0
3host2,7.846336,0.0
3host3,7.846336,0.0
3host1,7.846336,0.0
Switch: 3core1,7.846336,0.0
Switch: gw2,7.846336,0.0
Switch: gw3,7.846336,0.0
Switch: gw1,7.846336,0.0
2host3,8.846336,0.0
Switch: 2core1,8.846336,0.0
2host2,8.846336,0.0
Switch: 2edge2,8.846336,0.0
2host1,8.846336,0.0
2host4,8.846336,0.0
Switch: 2edge1,8.846336,0.0
1host1,8.846336,0.0
Switch: 1edge2,8.846336,0.0
Switch: 1core1,8.846336,0.0
1host3,8.846336,0.0
1host2,8.846336,0.0
Switch: 1edge1,8.846336,0.0
1host4,8.846336,0.0
Switch: 3edge1,8.846336,0.0
3host4,8.846336,0.0
Switch: 3edge2,8.846336,0.0
3host2,8.846336,0.0
3host3,8.846336,0.0
3host1,8.846336,0.0
Switch: 3core1,8.846336,0.0
Switch: gw2,8.846336,0.0
Switch: gw3,8.846336,0.0
Switch: gw1,8.846336,0.0
2host3,9.846336,0.0
Switch: 2core1,9.846336,0.0
2host2,9.846336,0.0
Switch: 2edge2,9.846336,0.0
2host1,9.846336,0.0
2host4,9.846336,0.0
Switch: 2edge1,9.846336,0.0
1host1,9.846336,0.0
Switch: 1edge2,9.846336,0.0
Switch: 1core1,9.846336,0.0
1host3,9.846336,0.0
1host2,9.846336,0.0
Switch: 1edge1,9.846336,0.0
1host4,9.846336,0.0
Switch: 3edge1,9.846336,0.0
3host4,9.846336,0.0
Switch: 3edge2,9.846336,0.0
3host2,9.846336,0.0
3host3,9.846336,0.0
3host1,9.846336,0.0
Switch: 3core1,9.846336,0.0
Switch: gw2,9.846336,0.0
Switch: gw3,9.846336,0.0
Switch: gw1,9.846336,0.0
